FID,Field1,x,y,WPreyD,Rgd,Alt,LargeLS,Small_LS,LS_Biomass,Village_LC
11652,22144,8721500,3786110,0.5800000,39.1152000,4949.0000000,0.3398290,0.3108510,77.4862976,106796000.0000000
11653,22164,8626000,3786610,0.0100000,24.5764008,5368.0000000,0.0000000,0.0000000,0.0000000,155368992.0000000
11654,22169,8628500,3786610,0.0100000,100.9850006,5319.0000000,0.0000000,0.0000000,0.0000000,141739008.0000000
11655,22170,8629000,3786610,0.0100000,19.5704002,5145.0000000,0.0000000,0.0000000,0.0000000,139736000.0000000
11656,22171,8629500,3786610,0.0100000,13.2287998,5173.0000000,0.0000000,0.1898610,6.6451302,138614000.0000000
11657,22172,8630000,3786610,0.0100000,25.3180008,5224.0000000,0.0000000,2.4681900,86.3867035,137467008.0000000
11658,22173,8630500,3786610,0.0100000,17.6068001,5344.0000000,0.0000000,5.5819101,195.3670044,136004000.0000000
11659,22174,8631000,3786610,0.0100000,6.5574398,5311.0000000,0.0000000,8.7715702,307.0050049,133697000.0000000
11660,22175,8631500,3786610,0.0100000,30.9193001,5414.0000000,0.0000000,11.3156996,396.0490112,131131000.0000000
11661,22176,8632000,3786610,0.0100000,152.7089996,5496.0000000,0.0000000,12.0372000,421.3020020,128502000.0000000
11662,22183,8635500,3786610,0.0100000,44.1134987,5237.0000000,0.0000000,12.0372000,421.3020020,109134000.0000000
11663,22184,8636000,3786610,0.0100000,101.0299988,5024.0000000,0.0000000,12.0372000,421.3020020,106535000.0000000
11664,22185,8636500,3786610,0.0100000,51.0783997,4668.0000000,0.0000000,12.0372000,421.3020020,104301000.0000000
11665,22186,8637000,3786610,0.0100000,29.9832993,4626.0000000,0.0000000,12.0372000,421.3020020,103085000.0000000
11666,22187,8637500,3786610,0.0100000,50.6557007,4649.0000000,0.0000000,12.0372000,421.3020020,102128000.0000000
11667,22188,8638000,3786610,0.0100000,70.5975037,4888.0000000,0.0000000,12.0372000,421.3020020,101254000.0000000
11668,22189,8638500,3786610,0.0100000,51.4780998,4798.0000000,0.0000000,12.0372000,421.3020020,100040000.0000000
11669,22190,8639000,3786610,0.0100000,82.1706009,4511.0000000,0.0000000,11.6574001,408.0090027,98813200.0000000
11670,22191,8639500,3786610,0.0100000,37.0945015,4249.0000000,0.0000000,8.9234505,312.3210144,97583904.0000000
11671,22192,8640000,3786610,0.0100000,23.6007996,4048.0000000,0.0000000,5.3540702,187.3919983,96384096.0000000
11672,22193,8640500,3786610,0.0100000,29.6142006,3914.0000000,0.0000000,1.8606400,65.1223984,94992096.0000000
11673,22194,8641000,3786610,0.0100000,24.2898998,4006.0000000,0.0000000,0.0000000,0.0000000,93704896.0000000
11674,22195,8641500,3786610,0.0100000,35.1710014,4166.0000000,0.0000000,0.0000000,0.0000000,92584704.0000000
11675,22196,8642000,3786610,0.0100000,42.2492981,4368.0000000,0.0000000,0.0000000,0.0000000,91023504.0000000
11676,22197,8642500,3786610,0.0100000,57.2188988,4578.0000000,0.0000000,0.0000000,0.0000000,89026600.0000000
11677,22198,8643000,3786610,0.0100000,43.8177986,4853.0000000,0.0000000,0.0000000,0.0000000,86767104.0000000
11678,22199,8643500,3786610,0.0100000,40.8656006,4852.0000000,0.0000000,0.0000000,0.0000000,84438800.0000000
11679,22200,8644000,3786610,0.0100000,69.9713974,4622.0000000,0.0000000,0.0000000,0.0000000,82412800.0000000
11680,22201,8644500,3786610,0.0100000,44.1248016,4588.0000000,0.0000000,0.0000000,0.0000000,80838800.0000000
11681,22202,8645000,3786610,0.0100000,50.8821983,4361.0000000,0.0000000,0.0000000,0.0000000,79370200.0000000
11682,22203,8645500,3786610,0.0100000,41.9642982,4294.0000000,0.0000000,0.0000000,0.0000000,78167800.0000000
11683,22204,8646000,3786610,0.0100000,34.3511009,4440.0000000,0.0000000,0.0000000,0.0000000,77180200.0000000
11684,22205,8646500,3786610,0.0100000,33.3017006,4528.0000000,0.0000000,0.0000000,0.0000000,76322304.0000000
11685,22206,8647000,3786610,0.0100000,29.2745991,4537.0000000,0.0000000,0.0000000,0.0000000,75406096.0000000
11686,22207,8647500,3786610,0.0100000,17.0587006,4427.0000000,0.0000000,0.0000000,0.0000000,74529296.0000000
11687,22208,8648000,3786610,0.0100000,34.9427986,4534.0000000,0.0000000,0.0000000,0.0000000,73687000.0000000
11688,22209,8648500,3786610,0.0100000,25.5538998,4685.0000000,0.0000000,0.0000000,0.0000000,72857296.0000000
11689,22210,8649000,3786610,0.0100000,29.9333000,4844.0000000,0.0000000,0.0000000,0.0000000,72202896.0000000
11690,22211,8649500,3786610,0.0100000,31.5911007,5033.0000000,0.0000000,0.0000000,0.0000000,71565200.0000000
11691,22212,8650000,3786610,0.0100000,25.4361992,5261.0000000,0.0000000,0.0000000,0.0000000,70926400.0000000
11692,22213,8650500,3786610,0.0100000,23.0216999,5412.0000000,0.0000000,0.0000000,0.0000000,70169400.0000000
11693,22223,8655500,3786610,0.0100000,29.8997993,5485.0000000,0.0000000,0.0000000,0.0000000,57769900.0000000
11694,22232,8660000,3786610,0.0100000,80.0062027,5364.0000000,0.0000000,0.0000000,0.0000000,61403300.0000000
11695,22233,8660500,3786610,0.0100000,9.8994999,5255.0000000,0.0000000,0.0000000,0.0000000,60404000.0000000
11696,22234,8661000,3786610,0.0100000,68.0808029,5197.0000000,0.0000000,0.0000000,0.0000000,59318800.0000000
11697,22235,8661500,3786610,0.0100000,85.0118027,5262.0000000,0.0000000,0.0000000,0.0000000,58007300.0000000
11698,22236,8662000,3786610,0.0100000,63.4034996,5401.0000000,0.0000000,0.0000000,0.0000000,56763800.0000000
11699,22237,8662500,3786610,0.0100000,55.4796982,5472.0000000,0.0000000,0.0000000,0.0000000,54733100.0000000
11700,22238,8663000,3786610,0.0100000,54.6716995,5206.0000000,0.0000000,0.0000000,0.0000000,52037000.0000000
11701,22239,8663500,3786610,0.0100000,38.0395012,4907.0000000,0.0000000,0.0000000,0.0000000,49496000.0000000
11702,22240,8664000,3786610,0.0100000,40.0499992,4589.0000000,0.0000000,0.0000000,0.0000000,47112400.0000000
11703,22241,8664500,3786610,0.0100000,36.3317986,4374.0000000,0.0000000,0.0000000,0.0000000,44864100.0000000
11704,22242,8665000,3786610,0.0100000,43.3128014,4175.0000000,0.0000000,0.0000000,0.0000000,42720000.0000000
11705,22243,8665500,3786610,0.0100000,92.0978012,4344.0000000,0.0000000,0.0000000,0.0000000,40597800.0000000
11706,22244,8666000,3786610,0.0100000,35.5387001,4280.0000000,0.0000000,0.0000000,0.0000000,38406100.0000000
11707,22245,8666500,3786610,0.0100000,124.9960022,4225.0000000,0.0000000,0.0000000,0.0000000,36284800.0000000
11708,22246,8667000,3786610,0.0100000,68.4031982,4097.0000000,0.0000000,0.0000000,0.0000000,34334500.0000000
11709,22247,8667500,3786610,0.0100000,52.9906006,4186.0000000,0.0000000,0.0000000,0.0000000,32268900.0000000
11710,22248,8668000,3786610,0.0100000,30.5613995,4313.0000000,0.0000000,0.0000000,0.0000000,30113800.0000000
11711,22249,8668500,3786610,0.0100000,49.9900017,4483.0000000,0.0000000,0.0000000,0.0000000,27909400.0000000
11712,22250,8669000,3786610,0.0100000,45.3762016,4578.0000000,0.0000000,0.0000000,0.0000000,25637000.0000000
11713,22251,8669500,3786610,0.0100000,41.7373009,4711.0000000,0.0000000,0.0000000,0.0000000,23308100.0000000
11714,22252,8670000,3786610,0.0100000,33.8969002,4934.0000000,0.0000000,0.0000000,0.0000000,20891600.0000000
11715,22253,8670500,3786610,0.0118211,19.2614002,5275.0000000,0.0000000,0.0000000,0.0000000,18328200.0000000
11716,22254,8671000,3786610,0.0227476,81.0246964,5180.0000000,0.0000000,0.0000000,0.0000000,15702900.0000000
11717,22255,8671500,3786610,0.0391374,43.8748016,4822.0000000,0.0644272,0.0137497,13.1090002,13202200.0000000
11718,22256,8672000,3786610,0.0591693,45.6618004,4597.0000000,1.4818200,0.3162430,301.5050049,10843700.0000000
11719,22257,8672500,3786610,0.0810224,59.9500008,4371.0000000,3.7653501,0.7974830,765.9210205,8591600.0000000
11720,22258,8673000,3786610,0.1065180,54.9636002,4125.0000000,5.7324700,1.0587300,1160.6199951,6462580.0000000
11721,22259,8673500,3786610,0.1324040,29.8160992,3985.0000000,5.5948000,0.8524810,1126.4200439,4942370.0000000
11722,22260,8674000,3786610,0.1616350,24.8192997,3934.0000000,4.0693402,0.4537400,813.4719849,4107140.0000000
11723,22261,8674500,3786610,0.1908650,8.7749596,3893.0000000,1.7650200,0.0412491,347.3880005,4040130.0000000
11724,22262,8675000,3786610,0.2219230,52.0383987,3819.0000000,2.3583801,0.0824982,465.1300049,4825460.0000000
11725,22263,8675500,3786610,0.2537620,45.9020996,3770.0000000,3.5035200,0.3024930,697.2769775,6183410.0000000
11726,22264,8676000,3786610,0.2867520,54.2863007,4040.0000000,4.1254601,0.3437430,820.6209717,8119580.0000000
11727,22265,8676500,3786610,0.3205770,98.5951004,4438.0000000,3.1309900,0.1924960,620.4110107,10245700.0000000
11728,22266,8677000,3786610,0.3534620,28.3901005,4700.0000000,1.1090200,0.5491880,236.5899963,12575300.0000000
11729,22267,8677500,3786610,0.3881730,24.3311005,4748.0000000,2.8451600,2.2966101,638.0330200,14938700.0000000
11730,22268,8678000,3786610,0.4228850,20.1989994,4739.0000000,5.3192101,4.2936502,1192.8399658,16254700.0000000
11731,22269,8678500,3786610,0.4557690,13.2665005,4668.0000000,7.4221501,5.9911499,1664.4300537,13892600.0000000
11732,22270,8679000,3786610,0.4886540,21.4242992,4585.0000000,6.7417898,5.4419599,1511.8599854,11583400.0000000
11733,22271,8679500,3786610,0.5197110,25.7294006,4491.0000000,5.9377198,4.7929201,1331.5500488,9330370.0000000
11734,22272,8680000,3786610,0.5438100,41.1703987,4489.0000000,3.8966300,3.1453500,873.8270264,7173620.0000000
11735,22273,8680500,3786610,0.5583540,43.2088013,4437.0000000,2.8451600,2.2966101,638.0330200,5144410.0000000
11736,22274,8681000,3786610,0.5691770,64.5988007,4328.0000000,4.1440401,3.3450601,929.3090210,3221790.0000000
11737,22275,8681500,3786610,0.5763920,32.6803017,4321.0000000,5.5666199,4.4933600,1248.3299561,2467920.0000000
11738,22276,8682000,3786610,0.5800000,28.7227993,4216.0000000,9.5869503,7.7385602,2149.8898926,3315930.0000000
11739,22277,8682500,3786610,0.5800000,21.7714996,4084.0000000,10.0818005,8.1379700,2260.8601074,5268270.0000000
11740,22278,8683000,3786610,0.5800000,28.7402000,4116.0000000,10.0818005,8.1379700,2260.8601074,7262160.0000000
11741,22279,8683500,3786610,0.5800000,27.1109009,4194.0000000,9.8612804,7.9388700,2210.6699219,9337480.0000000
11742,22280,8684000,3786610,0.5800000,40.4598999,4306.0000000,8.9080601,7.1166000,1995.0600586,11383400.0000000
11743,22281,8684500,3786610,0.5800000,55.8658981,4091.0000000,9.0660496,6.8531699,2016.8100586,12217500.0000000
11744,22282,8685000,3786610,0.5800000,47.0744019,4340.0000000,8.3560200,5.5509400,1832.0600586,13365700.0000000
11745,22283,8685500,3786610,0.5800000,20.0499001,4380.0000000,9.0605803,5.3483000,1963.0600586,14404100.0000000
11746,22284,8686000,3786610,0.5800000,22.2710991,4430.0000000,10.6535997,6.0635600,2300.3300781,15453600.0000000
11747,22285,8686500,3786610,0.5800000,15.1658001,4455.0000000,11.4525995,6.5183201,2472.8500977,16884100.0000000
11748,22286,8687000,3786610,0.5800000,11.4455004,4539.0000000,11.1419001,6.3414698,2405.7600098,18996800.0000000
11749,22287,8687500,3786610,0.5800000,18.0830994,4619.0000000,10.4315996,5.9372301,2252.3999023,21294500.0000000
11750,22288,8688000,3786610,0.5800000,34.6409988,4763.0000000,10.6980000,6.0888200,2309.9199219,23646700.0000000
11751,22289,8688500,3786610,0.5800000,20.7845993,4852.0000000,10.0764999,5.7351098,2175.7199707,26064900.0000000
11752,22290,8689000,3786610,0.5800000,41.3158989,4914.0000000,7.4131098,4.2192202,1600.6400146,28502900.0000000
11753,22291,8689500,3786610,0.5800000,38.9487000,5075.0000000,5.0160599,2.8549199,1083.0699463,31016300.0000000
11754,22292,8690000,3786610,0.5800000,19.9249001,5155.0000000,2.1307099,1.2127100,460.0639954,33563900.0000000
11755,22293,8690500,3786610,0.5800000,26.9258003,5118.0000000,1.0209700,0.5810910,220.4479980,36118200.0000000
11756,22294,8691000,3786610,0.5800000,24.6576996,5023.0000000,1.2429200,0.7074150,268.3720093,38646100.0000000
11757,22295,8691500,3786610,0.5800000,16.2481003,5053.0000000,1.5536500,0.8842690,335.4649963,40359600.0000000
11758,22296,8692000,3786610,0.5800000,40.6693993,5222.0000000,0.9321870,0.5305610,201.2779999,41192800.0000000
11759,22297,8692500,3786610,0.5800000,29.3257999,5114.0000000,0.2219490,0.1263240,47.9233017,42236800.0000000
11760,22298,8693000,3786610,0.5800000,37.4299011,5229.0000000,0.0000000,0.0000000,0.0000000,43290300.0000000
11761,22299,8693500,3786610,0.5800000,34.0587997,5284.0000000,0.0000000,0.0000000,0.0000000,44396600.0000000
11762,22300,8694000,3786610,0.5800000,48.9081001,5415.0000000,0.0000000,0.0000000,0.0000000,45503800.0000000
11763,22301,8694500,3786610,0.5800000,34.8568001,5422.0000000,0.0000000,0.0000000,0.0000000,46674100.0000000
11764,22302,8695000,3786610,0.5800000,24.5764008,5345.0000000,0.0000000,0.0000000,0.0000000,47737500.0000000
11765,22303,8695500,3786610,0.5800000,35.6511002,5365.0000000,0.0000000,0.0000000,0.0000000,48450400.0000000
11766,22304,8696000,3786610,0.5800000,54.9454002,5430.0000000,0.0000000,0.0000000,0.0000000,48830000.0000000
11767,22305,8696500,3786610,0.5800000,66.5808029,5306.0000000,0.0000000,0.0000000,0.0000000,49015000.0000000
11768,22306,8697000,3786610,0.5800000,55.5698013,4990.0000000,0.0000000,0.0000000,0.0000000,49189700.0000000
11769,22307,8697500,3786610,0.5800000,36.5377007,4745.0000000,0.0000000,0.0000000,0.0000000,49728300.0000000
11770,22308,8698000,3786610,0.5800000,70.6824036,4575.0000000,0.0000000,0.0000000,0.0000000,50412300.0000000
11771,22309,8698500,3786610,0.5800000,51.5654984,4706.0000000,0.0000000,0.0000000,0.0000000,51332700.0000000
11772,22310,8699000,3786610,0.5800000,133.5930023,4559.0000000,0.0000000,0.0000000,0.0000000,52321300.0000000
11773,22311,8699500,3786610,0.5800000,55.2267990,4431.0000000,0.0000000,0.0000000,0.0000000,53762800.0000000
11774,22312,8700000,3786610,0.5800000,66.4680023,4666.0000000,0.0000000,0.0000000,0.0000000,55604200.0000000
11775,22313,8700500,3786610,0.5800000,39.6610985,4827.0000000,0.0000000,0.0000000,0.0000000,57801900.0000000
11776,22314,8701000,3786610,0.5800000,24.0207996,5019.0000000,0.0000000,0.0000000,0.0000000,60271000.0000000
11777,22315,8701500,3786610,0.5800000,27.9106007,4999.0000000,0.0000000,0.0000000,0.0000000,62779800.0000000
11778,22316,8702000,3786610,0.5800000,46.2709007,5018.0000000,0.0000000,0.0000000,0.0000000,65284400.0000000
11779,22317,8702500,3786610,0.5800000,68.0882034,5138.0000000,0.0000000,0.0000000,0.0000000,67832304.0000000
11780,22318,8703000,3786610,0.5800000,52.3259010,5384.0000000,0.0000000,0.0000000,0.0000000,70481104.0000000
11781,22324,8706000,3786610,0.5800000,28.1247005,5368.0000000,0.0000000,0.0000000,0.0000000,87609104.0000000
11782,22325,8706500,3786610,0.5800000,34.8424988,5217.0000000,0.0000000,0.0000000,0.0000000,90271904.0000000
11783,22326,8707000,3786610,0.5800000,36.2076988,5018.0000000,0.0000000,0.0000000,0.0000000,92836096.0000000
11784,22327,8707500,3786610,0.5800000,45.2769012,4923.0000000,0.0000000,0.0000000,0.0000000,95176400.0000000
11785,22328,8708000,3786610,0.5800000,62.3698997,4854.0000000,0.0000000,0.0000000,0.0000000,97638200.0000000
11786,22329,8708500,3786610,0.5800000,89.1572037,4895.0000000,0.0000000,0.0000000,0.0000000,100097000.0000000
11787,22330,8709000,3786610,0.5800000,34.6698990,4731.0000000,0.0000000,0.0000000,0.0000000,102509000.0000000
11788,22331,8709500,3786610,0.5800000,54.9454002,4852.0000000,0.0000000,0.0000000,0.0000000,104897000.0000000
11789,22332,8710000,3786610,0.5800000,19.7231007,5069.0000000,0.0000000,0.0000000,0.0000000,107206000.0000000
11790,22333,8710500,3786610,0.5800000,45.4642982,5004.0000000,0.0000000,0.0000000,0.0000000,106193000.0000000
11791,22334,8711000,3786610,0.5800000,70.2708969,5138.0000000,0.0000000,0.0000000,0.0000000,105338000.0000000
11792,22335,8711500,3786610,0.5800000,54.7174988,5315.0000000,0.0000000,0.0000000,0.0000000,104691000.0000000
11793,22341,8714500,3786610,0.5800000,22.5832005,5357.0000000,0.0000000,0.0000000,0.0000000,103690000.0000000
11794,22344,8716000,3786610,0.5800000,49.3862000,5448.0000000,0.0000000,0.0000000,0.0000000,104953000.0000000
11795,22345,8716500,3786610,0.5800000,10.9087000,5344.0000000,0.0000000,0.0000000,0.0000000,105216000.0000000
11796,22346,8717000,3786610,0.5800000,32.8480988,5356.0000000,0.0000000,0.0000000,0.0000000,104320000.0000000
11797,22347,8717500,3786610,0.5800000,35.4542007,5420.0000000,0.0000000,0.0000000,0.0000000,103993000.0000000
11798,22348,8718000,3786610,0.5800000,25.4361992,5238.0000000,0.0000000,0.0000000,0.0000000,103432000.0000000
11799,22349,8718500,3786610,0.5800000,60.1332016,5158.0000000,0.0000000,0.0000000,0.0000000,103208000.0000000
11800,22350,8719000,3786610,0.5800000,79.5486984,4905.0000000,0.0000000,0.0000000,0.0000000,103892000.0000000
11801,22351,8719500,3786610,0.5800000,29.8495998,4659.0000000,0.0000000,0.0000000,0.0000000,104858000.0000000
11802,22352,8720000,3786610,0.5800000,63.8670998,4610.0000000,0.0000000,0.0000000,0.0000000,106025000.0000000
11803,22353,8720500,3786610,0.5800000,90.6863022,4764.0000000,0.0000000,0.0000000,0.0000000,107103000.0000000
11804,22354,8721000,3786610,0.5800000,91.2414017,4906.0000000,0.0298095,0.0272676,6.7970300,108228000.0000000
11805,22374,8625500,3787110,0.0100000,18.7882996,5317.0000000,0.0000000,0.0000000,0.0000000,156791008.0000000
11806,22375,8626000,3787110,0.0100000,35.0570984,5338.0000000,0.0000000,0.0000000,0.0000000,154158000.0000000
11807,22380,8628500,3787110,0.0100000,58.8218002,5458.0000000,0.0000000,0.0000000,0.0000000,140626000.0000000
11808,22381,8629000,3787110,0.0100000,31.7805004,5101.0000000,0.0000000,0.0000000,0.0000000,138146000.0000000
11809,22382,8629500,3787110,0.0100000,28.3724995,5067.0000000,0.0000000,0.9872760,34.5546989,136239008.0000000
11810,22383,8630000,3787110,0.0100000,69.9713974,5134.0000000,0.0000000,3.8731599,135.5610046,135156000.0000000
11811,22384,8630500,3787110,0.0100000,12.7671003,5276.0000000,0.0000000,7.3666000,257.8309937,133890000.0000000
11812,22385,8631000,3787110,0.0100000,22.4277000,5268.0000000,0.0000000,10.5563002,369.4710083,132375000.0000000
11813,22386,8631500,3787110,0.0100000,75.5182037,5448.0000000,0.0000000,12.0372000,421.3020020,129958000.0000000
11814,22395,8636000,3787110,0.0100000,36.6197014,5166.0000000,0.0000000,12.0372000,421.3020020,105695000.0000000
11815,22396,8636500,3787110,0.0100000,55.8390999,4893.0000000,0.0000000,12.0372000,421.3020020,103178000.0000000
11816,22397,8637000,3787110,0.0100000,23.5583992,4612.0000000,0.0000000,12.0372000,421.3020020,101125000.0000000
11817,22398,8637500,3787110,0.0100000,35.0000000,4543.0000000,0.0000000,12.0372000,421.3020020,99982000.0000000
11818,22399,8638000,3787110,0.0100000,35.2704010,4568.0000000,0.0000000,12.0372000,421.3020020,99045296.0000000
11819,22400,8638500,3787110,0.0100000,18.6548004,4719.0000000,0.0000000,12.0372000,421.3020020,98017104.0000000
11820,22401,8639000,3787110,0.0100000,54.6352005,4456.0000000,0.0000000,12.0372000,421.3020020,96885104.0000000
11821,22402,8639500,3787110,0.0100000,38.8843994,4197.0000000,0.0000000,9.7208700,340.2300110,95846096.0000000
