#PolyID,X,Y,Usage,/,Topography,Habitats,Altitude,Start,Stop,,
B12_T3,233410.743,3185432.814,-,/,-,-,-,,,131,131
B12_T3,233384.462,3185426.259,-,/,-,-,-,,,131,131
B12_T3,233360.5735,3185409.032,-,/,-,-,-,,,131,131
B12_T3,233362.2271,3185360.456,-,/,-,-,-,,,131,131
B12_T3,233369.6002,3185307.323,-,/,-,-,-,,,131,131
B12_T3,233365.2146,3185286.488,-,/,-,-,-,,,131,131
B12_T3,233345.7679,3185236.174,-,/,-,-,-,,,131,131
B12_T3,233271.601,3185196.553,-,/,-,-,-,,,131,131
B12_T3,233251.9198,3185179.211,-,/,-,-,-,,,131,131
B12_T3,233235.9313,3185172.141,-,/,-,-,-,,,131,131
B12_T3,233191.1968,3185137.544,-,/,-,-,-,,,131,131
B12_T3,233087.6209,3185119.203,-,/,-,-,-,,,131,131
B12_T3,233078.7367,3185109.504,-,/,-,-,-,,,131,131
B12_T3,233129.1791,3185066.993,-,/,-,-,-,,,131,131
B12_T3,233153.3829,3185055.467,-,/,-,-,-,,,131,131
B12_T3,233171.0486,3185039.257,-,/,-,-,-,,,131,131
B12_T3,233187.1977,3185032.266,-,/,-,-,-,,,131,131
B12_T3,233214.2869,3185008.691,-,/,-,-,-,,,131,131
B12_T3,233235.926,3184976.436,-,/,-,-,-,,,131,131
B12_T3,233298.4902,3184918.448,-,/,-,-,-,,,131,131
B12_T3,233334.456,3184906.485,-,/,-,-,-,,,131,131
B12_T3,233363.2683,3184874.8,-,/,-,-,-,,,131,131
B12_T3,233389.5144,3184867.644,-,/,-,-,-,,,131,131
B12_T3,233415.5216,3184849.718,-,/,-,-,-,,,131,131
B12_T3,233438.7197,3184841.46,-,/,-,-,-,,,131,131
B12_T3,233480.4024,3184802.365,-,/,-,-,-,,,131,131
B12_T3,233191.1968,3185137.544,-,/,-,-,-,,,131,131
B12_T4,232867.3581,3186131.525,1085,/,Livestock trail_Cliff,"Grassland, Scrubland",4219,CHANGE,,132,132
B12_T4,232889.0321,3186144.566,-,/,-,-,-,CHANGE,,132,132
B12_T4,232907.856,3186150.236,-,/,-,-,-,,,132,132
B12_T4,232951.8809,3186154.551,-,/,-,-,-,,,132,132
B12_T4,232970.5977,3186160.31,-,/,-,-,-,,,132,132
B12_T4,233037.5146,3186200.627,-,/,-,-,-,,,132,132
B12_T4,233064.3204,3186199.659,-,/,-,-,-,,,132,132
B12_T4,233108.3011,3186186.46,-,/,-,-,-,,,132,132
B12_T4,233130.1406,3186146.958,-,/,-,-,-,,,132,132
B12_T4,233164.4192,3186133.028,-,/,-,-,-,,,132,132
B12_T4,233207.7308,3186136.42,-,/,-,-,-,,,132,132
B12_T4,233228.4569,3186121.574,-,/,-,-,-,,,132,132
B12_T4,233234.5198,3186090.048,-,/,-,-,-,,,132,132
B12_T4,233244.2855,3186073.666,-,/,-,-,-,,,132,132
B12_T4,233263.1501,3186027.694,-,/,-,-,-,,,132,132
B12_T4,233275.0173,3186012.918,-,/,-,-,-,,,132,132
B12_T4,233291.1742,3185962.99,-,/,-,-,-,,,132,132
B12_T4,233298.3922,3185956.161,-,/,-,-,-,,,132,132
B12_T4,233323.9798,3185893.067,-,/,-,-,-,,,132,132
B12_T4,233329.2915,3185886.829,-,/,-,-,-,,,132,132
B12_T4,233387.1084,3185858.562,-,/,-,-,-,,,132,132
B12_T4,233443.1958,3185826.807,-,/,-,-,-,,,132,132
B12_T4,233466.6957,3185809.726,-,/,-,-,-,,,132,132
B12_T4,233490.2293,3185799.589,-,/,-,-,-,,,132,132
B12_T4,233497.9181,3185791.615,-,/,-,-,-,,,132,132
B12_T4,233506.3273,3185766.924,-,/,-,-,-,,,132,132
B12_T4,233505.5497,3185761.557,-,/,-,-,-,,,132,132
B12_T4,233523.572,3185738.744,-,/,-,-,-,,,132,132
B12_T4,233541.9089,3185662.709,-,/,-,-,-,,,132,132
B12_T4,233558.2416,3185615.648,-,/,-,-,-,,,132,132
B12_T4,233576.3225,3185588.514,-,/,-,-,-,,,132,132
B12_T4,233558.2416,3185615.648,-,/,-,-,-,,,132,132
B12_T4,233064.3204,3186199.659,-,/,-,-,-,,,132,132
B12_T5,232178.6301,3186397.573,2072.82,/,Ridgeline,"Grassland, Scrubland",4102,CHANGE,,133,133
B12_T5,232185.1752,3186420.576,-,/,-,-,-,CHANGE,,133,133
B12_T5,232202.0028,3186444.469,-,/,-,-,-,,,133,133
B12_T5,232246.7715,3186480.121,-,/,-,-,-,,,133,133
B12_T5,232278.3141,3186496.812,-,/,-,-,-,,,133,133
B12_T5,232312.0966,3186499.728,-,/,-,-,-,,,133,133
B12_T5,232348.7861,3186487.534,-,/,-,-,-,,,133,133
B12_T5,232411.3576,3186487.217,-,/,-,-,-,,,133,133
B12_T5,232458.7608,3186514.441,-,/,-,-,-,,,133,133
B12_T5,232483.7858,3186513.717,-,/,-,-,-,,,133,133
B12_T5,232493.6315,3186517.185,-,/,-,-,-,,,133,133
B12_T5,232513.1254,3186535.738,-,/,-,-,-,,,133,133
B12_T5,232527.2257,3186543.997,-,/,-,-,-,,,133,133
B12_T5,232540.8976,3186570.463,-,/,-,-,-,,,133,133
B12_T5,232559.4375,3186587.983,-,/,-,-,-,,,133,133
B12_T5,232570.9621,3186616.802,-,/,-,-,-,,,133,133
B12_T5,232575.5506,3186655.782,-,/,-,-,-,,,133,133
B12_T5,232572.5197,3186662.107,-,/,-,-,-,,,133,133
B12_T5,232570.3204,3186762.802,-,/,-,-,-,,,133,133
B12_T5,232589.722,3186827.444,-,/,-,-,-,,,133,133
B12_T5,232600.9606,3186840.64,-,/,-,-,-,,,133,133
B12_T5,232603.1149,3186852.144,-,/,-,-,-,,,133,133
B12_T5,232614.1646,3186865.315,-,/,-,-,-,,,133,133
B12_T5,232654.2994,3186898.973,-,/,-,-,-,,,133,133
B12_T5,232667.6409,3186905.619,-,/,-,-,-,,,133,133
B12_T5,232675.955,3186917.69,-,/,-,-,-,,,133,133
B12_T5,232724.4217,3186944.459,-,/,-,-,-,,,133,133
B12_T5,232752.9505,3186947.715,-,/,-,-,-,,,133,133
B12_T5,232838.698,3186948.854,-,/,-,-,-,,,133,133
B12_T5,232900.311,3186961.01,-,/,-,-,-,,,133,133
B12_T5,232929.8915,3186971.801,-,/,-,-,-,,,133,133
B12_T5,232971.5253,3186970.722,-,/,-,-,-,,,133,133
B12_T5,232997.1642,3186982.584,-,/,-,-,-,,,133,133
B12_T5,233033.374,3186990.98,-,/,-,-,-,,,133,133
B12_T5,233074.5621,3187011.829,-,/,-,-,-,,,133,133
B12_T5,233084.9929,3187011.799,-,/,-,-,-,,,133,133
B12_T5,233096.5348,3187023.424,-,/,-,-,-,,,133,133
B12_T5,233105.1287,3187026.683,-,/,-,-,-,,,133,133
B12_T5,233129.6476,3187029.709,-,/,-,-,-,,,133,133
B12_T5,233146.7101,3187022.702,-,/,-,-,-,,,133,133
B12_T5,233161.8775,3187007.806,-,/,-,-,-,,,133,133
B12_T5,233175.8459,3186962.948,-,/,-,-,-,,,133,133
B12_T5,233152.8788,3186885.72,-,/,-,-,-,,,133,133
B12_T5,233172.3032,3186850.842,-,/,-,-,-,,,133,133
B12_T5,233204.0423,3186835.038,-,/,-,-,-,,,133,133
B12_T5,233201.3538,3186691.939,-,/,-,-,-,,,133,133
B12_T5,233181.4834,3186613.099,-,/,-,-,-,,,133,133
B12_T5,233152.4115,3186582.788,-,/,-,-,-,,,133,133
B12_T5,233112.2172,3186562.97,-,/,-,-,-,,,133,133
B12_T5,233067.8633,3186518.283,-,/,-,-,-,,,133,133
B12_T5,233031.3409,3186471.718,-,/,-,-,-,,,133,133
B12_T5,233020.0333,3186397.405,-,/,-,-,-,,,133,133
B12_T6,234720.0764,3187069.533,1483.05,/,Ridgeline,"Grassland, Scrubland",4177,CHANGE,,134,134
B12_T6,234683.658,3187057.489,-,/,-,-,-,CHANGE,,134,134
B12_T6,234654.6213,3187077.081,-,/,-,-,-,,,134,134
B12_T6,234616.8627,3187083.438,-,/,-,-,-,,,134,134
B12_T6,234566.424,3187027.399,-,/,-,-,-,,,134,134
B12_T6,234522.1581,3187008.154,-,/,-,-,-,,,134,134
B12_T6,234520.3327,3187000.674,-,/,-,-,-,,,134,134
B12_T6,234508.6237,3186986.839,-,/,-,-,-,,,134,134
B12_T6,234460.9395,3186967.83,-,/,-,-,-,,,134,134
B12_T6,234446.7968,3186937.838,-,/,-,-,-,,,134,134
B12_T6,234441.2092,3186912.697,-,/,-,-,-,,,134,134
B12_T6,234411.1165,3186891.864,-,/,-,-,-,,,134,134
B12_T6,234362.6919,3186885.265,-,/,-,-,-,,,134,134
B12_T6,234331.691,3186860.548,-,/,-,-,-,,,134,134
B12_T6,234304.4194,3186829.508,-,/,-,-,-,,,134,134
B12_T6,234298.2096,3186814.522,-,/,-,-,-,,,134,134
B12_T6,234300.6785,3186796.321,-,/,-,-,-,,,134,134
B12_T6,234315.6568,3186790.512,-,/,-,-,-,,,134,134
B12_T6,234327.7766,3186772.533,-,/,-,-,-,,,134,134
B12_T6,234323.1724,3186762.459,-,/,-,-,-,,,134,134
B12_T6,234304.2589,3186757.007,-,/,-,-,-,,,134,134
B12_T6,234283.624,3186758.297,-,/,-,-,-,,,134,134
B12_T6,234248.482,3186736.241,-,/,-,-,-,,,134,134
B12_T6,234234.4808,3186712.112,-,/,-,-,-,,,134,134
B12_T6,234215.497,3186649.933,-,/,-,-,-,,,134,134
B12_T6,234214.5843,3186581.447,-,/,-,-,-,,,134,134
B12_T6,234209.0235,3186575.029,-,/,-,-,-,,,134,134
B12_T6,234178.6621,3186579.36,-,/,-,-,-,,,134,134
B12_T6,234155.2597,3186571.045,-,/,-,-,-,,,134,134
B12_T6,234147.8718,3186558.524,-,/,-,-,-,,,134,134
B12_T6,234162.3337,3186541.599,-,/,-,-,-,,,134,134
B12_T6,234159.8435,3186524.238,-,/,-,-,-,,,134,134
B12_T6,234148.2762,3186491.25,-,/,-,-,-,,,134,134
B12_T6,234126.1312,3186456.313,-,/,-,-,-,,,134,134
B12_T6,234114.7855,3186417.777,-,/,-,-,-,,,134,134
B12_T6,234115.2824,3186348.093,-,/,-,-,-,,,134,134
B12_T6,234113.0306,3186330.99,-,/,-,-,-,,,134,134
B12_T6,234108.1495,3186320.915,-,/,-,-,-,,,134,134
B12_T6,234096.8132,3186313.257,-,/,-,-,-,,,134,134
B12_T6,234047.222,3186310.434,-,/,-,-,-,,,134,134
B12_T6,234018.2927,3186296.053,-,/,-,-,-,,,134,134
B12_T6,234007.4904,3186281.258,-,/,-,-,-,,,134,134
B12_T6,233999.3447,3186277.659,-,/,-,-,-,,,134,134
B12_T6,233985.5388,3186248.482,-,/,-,-,-,,,134,134
B12_T6,233976.1032,3186216.719,-,/,-,-,-,,,134,134
B12_T6,233973.2606,3186178.404,-,/,-,-,-,,,134,134
B12_T6,233983.052,3186120.368,-,/,-,-,-,,,134,134
B12_T7,234125.2903,3185980.124,1616.72,/,Livestock trail_Open,"Grassland, Scrubland",4143,CHANGE,,135,135
B12_T7,234136.5977,3185995.321,-,/,-,-,-,CHANGE,,135,135
B12_T7,234164.5347,3186019.187,-,/,-,-,-,,,135,135
B12_T7,234183.5699,3186044.931,-,/,-,-,-,,,135,135
B12_T7,234208.5287,3186065.733,-,/,-,-,-,,,135,135
B12_T7,234254.4625,3186112.587,-,/,-,-,-,,,135,135
B12_T7,234280.4265,3186152.991,-,/,-,-,-,,,135,135
B12_T7,234290.5547,3186201.139,-,/,-,-,-,,,135,135
B12_T7,234325.1974,3186294.382,-,/,-,-,-,,,135,135
B12_T7,234332.0429,3186347.635,-,/,-,-,-,,,135,135
B12_T7,234339.4693,3186360.052,-,/,-,-,-,,,135,135
B12_T7,234347.0194,3186415.464,-,/,-,-,-,,,135,135
B12_T7,234366.0234,3186478.191,-,/,-,-,-,,,135,135
B12_T7,234369.9245,3186503.351,-,/,-,-,-,,,135,135
B12_T7,234400.1504,3186584.024,-,/,-,-,-,,,135,135
B12_T7,234423.4977,3186594.237,-,/,-,-,-,,,135,135
B12_T7,234440.7047,3186590.961,-,/,-,-,-,,,135,135
B12_T7,234463.5678,3186591.47,-,/,-,-,-,,,135,135
B12_T7,234488.1117,3186583.816,-,/,-,-,-,,,135,135
B12_T7,234512.3353,3186586.869,-,/,-,-,-,,,135,135
B12_T7,234522.6326,3186597.696,-,/,-,-,-,,,135,135
B12_T7,234565.6048,3186622.986,-,/,-,-,-,,,135,135
B12_T7,234573.6792,3186634.032,-,/,-,-,-,,,135,135
B12_T7,234584.0986,3186639.455,-,/,-,-,-,,,135,135
B12_T7,234588.7825,3186646.218,-,/,-,-,-,,,135,135
B12_T7,234599.8121,3186692.663,-,/,-,-,-,,,135,135
B12_T7,234616.8339,3186711.025,-,/,-,-,-,,,135,135
B12_T7,234629.2484,3186740.314,-,/,-,-,-,,,135,135
B12_T7,234666.3519,3186790.885,-,/,-,-,-,,,135,135
B12_T7,234676.5982,3186814.906,-,/,-,-,-,,,135,135
B12_T7,234692.7806,3186834.543,-,/,-,-,-,,,135,135
B12_T7,234698.789,3186847.662,-,/,-,-,-,,,135,135
B12_T7,234718.2769,3186857.471,-,/,-,-,-,,,135,135
B12_T7,234754.7423,3186848.606,-,/,-,-,-,,,135,135
B12_T7,234764.2105,3186852.201,-,/,-,-,-,,,135,135
B12_T7,234781.9145,3186866.392,-,/,-,-,-,,,135,135
B12_T7,234789.9823,3186869.276,-,/,-,-,-,,,135,135
B12_T7,234804.9779,3186885.732,-,/,-,-,-,,,135,135
B12_T7,234815.1027,3186912.693,-,/,-,-,-,,,135,135
B12_T7,234858.8552,3186948.564,-,/,-,-,-,,,135,135
B12_T7,234869.7113,3186979.218,-,/,-,-,-,,,135,135
B12_T7,234882.3748,3187044.907,-,/,-,-,-,,,135,135
B12_T7,234897.7185,3187066.218,-,/,-,-,-,,,135,135
B12_T7,234900.555,3187078.173,-,/,-,-,-,,,135,135
B12_T7,234898.3771,3187092.187,-,/,-,-,-,,,135,135
B12_T7,234907.5746,3187116.929,-,/,-,-,-,,,135,135
B12_T7,234983.8324,3187178.971,-,/,-,-,-,,,135,135
B12_T8,234795.2484,3186554.158,2170.34,/,Livestock trail_Open,"Grassland, Scrubland",4539,CHANGE,,136,136
B12_T8,234826.2632,3186562.725,-,/,-,-,-,CHANGE,,136,136
B12_T8,234844.3278,3186582.133,-,/,-,-,-,,,136,136
B12_T8,234868.9674,3186598.102,-,/,-,-,-,,,136,136
B12_T8,234947.3023,3186628.572,-,/,-,-,-,,,136,136
B12_T8,234975.9041,3186644.341,-,/,-,-,-,,,136,136
B12_T8,235006.1469,3186640.166,-,/,-,-,-,,,136,136
B12_T8,235041.1138,3186622.068,-,/,-,-,-,,,136,136
B12_T8,235089.5199,3186635.438,-,/,-,-,-,,,136,136
B12_T8,235111.4042,3186664.086,-,/,-,-,-,,,136,136
B12_T8,235162.6162,3186697.144,-,/,-,-,-,,,136,136
B12_T8,235172.7948,3186715.167,-,/,-,-,-,,,136,136
B12_T8,235209.5207,3186734.497,-,/,-,-,-,,,136,136
B12_T8,235228.9443,3186752.053,-,/,-,-,-,,,136,136
B12_T8,235247.8342,3186759.044,-,/,-,-,-,,,136,136
B12_T8,235275.0353,3186747.078,-,/,-,-,-,,,136,136
B12_T8,235320.0057,3186746.131,-,/,-,-,-,,,136,136
B12_T8,235373.7805,3186788.433,-,/,-,-,-,,,136,136
B12_T8,235487.6534,3186840.942,-,/,-,-,-,,,136,136
B12_T8,235510.9056,3186855.656,-,/,-,-,-,,,136,136
B12_T8,235579.1148,3186842.943,-,/,-,-,-,,,136,136
B12_T8,235600.7601,3186831.388,-,/,-,-,-,,,136,136
B12_T8,235691.2401,3186834.633,-,/,-,-,-,,,136,136
B12_T8,235727.4323,3186843.398,-,/,-,-,-,,,136,136
B12_T8,235784.5553,3186847.133,-,/,-,-,-,,,136,136
B12_T8,235804.6796,3186856.803,-,/,-,-,-,,,136,136
B12_T8,235829.0718,3186863.422,-,/,-,-,-,,,136,136
B12_T8,235853.1776,3186868.825,-,/,-,-,-,,,136,136
B12_T8,235873.0546,3186869.145,-,/,-,-,-,,,136,136
B12_T8,235902.2563,3186896.799,-,/,-,-,-,,,136,136
B12_T8,235925.575,3186912.835,-,/,-,-,-,,,136,136
B12_T8,235945.8522,3186921.079,-,/,-,-,-,,,136,136
B12_T8,236009.1784,3186916.557,-,/,-,-,-,,,136,136
B12_T8,236047.8117,3186921.226,-,/,-,-,-,,,136,136
B12_T8,236054.7485,3186927.496,-,/,-,-,-,,,136,136
B12_T8,236101.8395,3186942.33,-,/,-,-,-,,,136,136
B12_T8,236122.837,3186938.622,-,/,-,-,-,,,136,136
B12_T8,236136.8309,3186927.323,-,/,-,-,-,,,136,136
B12_T8,236137.1512,3186907.446,-,/,-,-,-,,,136,136
B12_T8,236131.2015,3186894.506,-,/,-,-,-,,,136,136
B12_T8,236063.6334,3186867.465,-,/,-,-,-,,,136,136
B12_T8,236047.0516,3186853.738,-,/,-,-,-,,,136,136
B12_T8,236020.1043,3186844.506,-,/,-,-,-,,,136,136
B12_T8,235996.3987,3186847.027,-,/,-,-,-,,,136,136
B12_T8,235969.4514,3186837.796,-,/,-,-,-,,,136,136
B12_T8,235917.598,3186807.313,-,/,-,-,-,,,136,136
B12_T8,235867.1855,3186752.925,-,/,-,-,-,,,136,136
B12_T8,235771.6695,3186696.841,-,/,-,-,-,,,136,136
B12_T8,235749.4047,3186675.457,-,/,-,-,-,,,136,136
B12_T8,235721.0988,3186619.135,-,/,-,-,-,,,136,136
B12_T8,235698.8457,3186591.946,-,/,-,-,-,,,136,136
B12_T8,235680.8097,3186575.644,-,/,-,-,-,,,136,136
B12_T8,235651.221,3186566.546,-,/,-,-,-,,,136,136
B12_T8,235613.1079,3186545.961,-,/,-,-,-,,,136,136
B12_T9,233382.5199,3184760.478,1100.46,/,Ridgeline,"Grassland, Scrubland",4253,CHANGE,,137,137
B12_T9,233393.2133,3184743.615,-,/,-,-,-,CHANGE,,137,137
B12_T9,233403.0239,3184737.403,-,/,-,-,-,,,137,137
B12_T9,233409.8179,3184722.893,-,/,-,-,-,,,137,137
B12_T9,233416.7569,3184691.497,-,/,-,-,-,,,137,137
B12_T9,233446.3615,3184656.819,-,/,-,-,-,,,137,137
B12_T9,233483.6512,3184651.818,-,/,-,-,-,,,137,137
B12_T9,233500.9952,3184642.607,-,/,-,-,-,,,137,137
B12_T9,233512.3172,3184642.635,-,/,-,-,-,,,137,137
B12_T9,233522.6904,3184649.518,-,/,-,-,-,,,137,137
B12_T9,233555.2945,3184652.387,-,/,-,-,-,,,137,137
B12_T9,233568.1441,3184649.015,-,/,-,-,-,,,137,137
B12_T9,233634.1179,3184607.034,-,/,-,-,-,,,137,137
B12_T9,233653.7272,3184583.705,-,/,-,-,-,,,137,137
B12_T9,233700.9164,3184551.331,-,/,-,-,-,,,137,137
B12_T9,233739.843,3184530.879,-,/,-,-,-,,,137,137
B12_T9,233792.3274,3184482.895,-,/,-,-,-,,,137,137
B12_T9,233796.1856,3184469.652,-,/,-,-,-,,,137,137
B12_T9,233803.7209,3184458.863,-,/,-,-,-,,,137,137
B12_T9,233857.3782,3184448.467,-,/,-,-,-,,,137,137
B12_T9,233947.1008,3184403.754,-,/,-,-,-,,,137,137
B12_T9,234012.4673,3184393.235,-,/,-,-,-,,,137,137
B12_T9,234060.4054,3184394.583,-,/,-,-,-,,,137,137
B12_T9,234072.1717,3184392.901,-,/,-,-,-,,,137,137
B12_T9,234087.5278,3184385.205,-,/,-,-,-,,,137,137
B12_T9,234099.0785,3184372.316,-,/,-,-,-,,,137,137
B12_T9,234093.4237,3184338.568,-,/,-,-,-,,,137,137
B12_T9,234029.1358,3184278.607,-,/,-,-,-,,,137,137
B12_T9,233981.4369,3184227.257,-,/,-,-,-,,,137,137
B12_T9,233953.8782,3184210.075,-,/,-,-,-,,,137,137
B12_T10,232511.2325,3186851.882,971.84,/,Ridgeline,Grassland,4655.88,CHANGE,,138,138
B12_T10,232458.4978,3186830.729,-,/,-,-,-,CHANGE,,138,138
B12_T10,232420.2581,3186806.639,-,/,-,-,-,,,138,138
B12_T10,232366.215,3186805.486,-,/,-,-,-,,,138,138
B12_T10,232348.0742,3186800.215,-,/,-,-,-,,,138,138
B12_T10,232315.9102,3186783.172,-,/,-,-,-,,,138,138
B12_T10,232291.9365,3186779.625,-,/,-,-,-,,,138,138
B12_T10,232265.4483,3186760.089,-,/,-,-,-,,,138,138
B12_T10,232211.3562,3186731.262,-,/,-,-,-,,,138,138
B12_T10,232113.903,3186615.487,-,/,-,-,-,,,138,138
B12_T10,232099.0939,3186606.95,-,/,-,-,-,,,138,138
B12_T10,232046.3642,3186603.491,-,/,-,-,-,,,138,138
B12_T10,232017.1247,3186580.83,-,/,-,-,-,,,138,138
B12_T10,232004.9464,3186564.21,-,/,-,-,-,,,138,138
B12_T10,231976.0525,3186544.824,-,/,-,-,-,,,138,138
B12_T10,231933.0033,3186522.892,-,/,-,-,-,,,138,138
B12_T10,231927.2831,3186497.931,-,/,-,-,-,,,138,138
B12_T10,231898.8306,3186455.107,-,/,-,-,-,,,138,138
B12_T10,231876.1715,3186447.161,-,/,-,-,-,,,138,138
B12_T10,231859.2063,3186428.634,-,/,-,-,-,,,138,138
B12_T10,231854.7221,3186396.905,-,/,-,-,-,,,138,138
B12_T10,231880.809,3186383.38,-,/,-,-,-,,,138,138
B12_T10,231912.2652,3186348.051,-,/,-,-,-,,,138,138
B12_T10,231930.1202,3186320.687,-,/,-,-,-,,,138,138
B12_T10,231931.1761,3186308.233,-,/,-,-,-,,,138,138
B12_T11,232094.7644,3186007.163,1355.54,/,Ridgeline,Grassland,4541.89,CHANGE,,139,139
B12_T11,232088.8819,3186004.621,-,/,-,-,-,CHANGE,,139,139
B12_T11,232084.9631,3185988.498,-,/,-,-,-,,,139,139
B12_T11,232091.9301,3185969.167,-,/,-,-,-,,,139,139
B12_T11,232127.0539,3185904.553,-,/,-,-,-,,,139,139
B12_T11,232121.6764,3185885.2,-,/,-,-,-,,,139,139
B12_T11,232098.9654,3185860.836,-,/,-,-,-,,,139,139
B12_T11,232089.954,3185838.778,-,/,-,-,-,,,139,139
B12_T11,232099.6321,3185811.976,-,/,-,-,-,,,139,139
B12_T11,232113.9686,3185793.944,-,/,-,-,-,,,139,139
B12_T11,232131.5689,3185752.278,-,/,-,-,-,,,139,139
B12_T11,232162.611,3185713.083,-,/,-,-,-,,,139,139
B12_T11,232197.4904,3185692.514,-,/,-,-,-,,,139,139
B12_T11,232211.3615,3185678.797,-,/,-,-,-,,,139,139
B12_T11,232219.6052,3185674.674,-,/,-,-,-,,,139,139
B12_T11,232239.5623,3185675.516,-,/,-,-,-,,,139,139
B12_T11,232260.8061,3185660.039,-,/,-,-,-,,,139,139
B12_T11,232269.333,3185646.53,-,/,-,-,-,,,139,139
B12_T11,232272.4842,3185633.628,-,/,-,-,-,,,139,139
B12_T11,232267.64,3185612.524,-,/,-,-,-,,,139,139
B12_T11,232288.8301,3185575.88,-,/,-,-,-,,,139,139
B12_T11,232291.9021,3185545.688,-,/,-,-,-,,,139,139
B12_T11,232310.8726,3185523.617,-,/,-,-,-,,,139,139
B12_T11,232355.583,3185490.624,-,/,-,-,-,,,139,139
B12_T11,232367.6211,3185476.262,-,/,-,-,-,,,139,139
B12_T11,232421.4784,3185457.348,-,/,-,-,-,,,139,139
B12_T11,232457.7138,3185439.054,-,/,-,-,-,,,139,139
B12_T11,232512.4677,3185419.58,-,/,-,-,-,,,139,139
B12_T11,232587.1465,3185420.873,-,/,-,-,-,,,139,139
B12_T11,232607.6563,3185428.275,-,/,-,-,-,,,139,139
B12_T11,232631.5305,3185424.537,-,/,-,-,-,,,139,139
B12_T11,232667.566,3185409.288,-,/,-,-,-,,,139,139
B12_T11,232716.1203,3185368.854,-,/,-,-,-,,,139,139
B12_T11,232732.4013,3185359.081,-,/,-,-,-,,,139,139
B12_T11,232744.5326,3185346.251,-,/,-,-,-,,,139,139
B12_T11,232778.4563,3185331.414,-,/,-,-,-,,,139,139
B12_T11,232825.946,3185293.097,-,/,-,-,-,,,139,139
B12_T11,232873.1082,3185297.525,-,/,-,-,-,,,139,139
B12_T11,232897.8628,3185294.66,-,/,-,-,-,,,139,139
B12_T11,232969.444,3185299.447,-,/,-,-,-,,,139,139
B12_T11,232979.7623,3185309.65,-,/,-,-,-,,,139,139
B12_T12,234165.8494,3185761.177,1018.99,/,Valley bottom ,"Barren, Sand, Gravel",4145.26,CHANGE,,140,140
B12_T12,234169.597,3185775.569,-,/,-,-,-,CHANGE,,140,140
B12_T12,234185.7349,3185799.956,-,/,-,-,-,,,140,140
B12_T12,234190.456,3185813.681,-,/,-,-,-,,,140,140
B12_T12,234206.3572,3185830.953,-,/,-,-,-,,,140,140
B12_T12,234253.36,3185867.565,-,/,-,-,-,,,140,140
B12_T12,234366.2267,3186020.955,-,/,-,-,-,,,140,140
B12_T12,234421.8624,3186065.495,-,/,-,-,-,,,140,140
B12_T12,234433.5307,3186088.898,-,/,-,-,-,,,140,140
B12_T12,234443.8594,3186095.209,-,/,-,-,-,,,140,140
B12_T12,234478.1393,3186127.984,-,/,-,-,-,,,140,140
B12_T12,234487.072,3186169.056,-,/,-,-,-,,,140,140
B12_T12,234487.636,3186188.094,-,/,-,-,-,,,140,140
B12_T12,234484.798,3186218.426,-,/,-,-,-,,,140,140
B12_T12,234478.0102,3186233.466,-,/,-,-,-,,,140,140
B12_T12,234476.8493,3186249.811,-,/,-,-,-,,,140,140
B12_T12,234490.604,3186301.948,-,/,-,-,-,,,140,140
B12_T12,234493.397,3186341.529,-,/,-,-,-,,,140,140
B12_T12,234502.9766,3186359.053,-,/,-,-,-,,,140,140
B12_T12,234507.2133,3186380.024,-,/,-,-,-,,,140,140
B12_T12,234516.3061,3186392.276,-,/,-,-,-,,,140,140
B12_T12,234518.3229,3186411.241,-,/,-,-,-,,,140,140
B12_T12,234525.4626,3186426.769,-,/,-,-,-,,,140,140
B12_T12,234526.4763,3186446.844,-,/,-,-,-,,,140,140
B12_T12,234547.6286,3186488.147,-,/,-,-,-,,,140,140
B12_T12,234578.3109,3186571.339,-,/,-,-,-,,,140,140
B12_T12,234587.3504,3186582.534,-,/,-,-,-,,,140,140
B12_T12,234609.6984,3186584.583,-,/,-,-,-,,,140,140
B12_T12,234631.6834,3186600.421,-,/,-,-,-,,,140,140
B12_T13,235539.9428,3186570.708,1317.57,/,Livestock trail_Open,Scrubland,4467,CHANGE,,141,141
B12_T13,235521.5088,3186559.317,-,/,-,-,-,CHANGE,,141,141
B12_T13,235499.8382,3186553.981,-,/,-,-,-,,,141,141
B12_T13,235453.0908,3186532.214,-,/,-,-,-,,,141,141
B12_T13,235424.1871,3186528.28,-,/,-,-,-,,,141,141
B12_T13,235379.8696,3186527.97,-,/,-,-,-,,,141,141
B12_T13,235356.8459,3186519.691,-,/,-,-,-,,,141,141
B12_T13,235346.6946,3186499.424,-,/,-,-,-,,,141,141
B12_T13,235337.651,3186467.752,-,/,-,-,-,,,141,141
B12_T13,235340.6192,3186451.006,-,/,-,-,-,,,141,141
B12_T13,235338.0642,3186433.42,-,/,-,-,-,,,141,141
B12_T13,235320.7367,3186400.886,-,/,-,-,-,,,141,141
B12_T13,235309.9668,3186358.525,-,/,-,-,-,,,141,141
B12_T13,235299.5145,3186339.789,-,/,-,-,-,,,141,141
B12_T13,235288.9098,3186302.882,-,/,-,-,-,,,141,141
B12_T13,235276.1935,3186287.238,-,/,-,-,-,,,141,141
B12_T13,235256.7984,3186248.458,-,/,-,-,-,,,141,141
B12_T13,235212.9346,3186194.822,-,/,-,-,-,,,141,141
